YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,ConditionType,Category,Cause_of_Death,Data_Value_Alt,Effect,ConsumptionPattern,Sex,AgeGroup
2015,2019,AZ,Arizona,ARDI,Acute,Other Acute Causes,Homicide,47.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,AZ,Arizona,ARDI,Acute,Other Acute Causes,Homicide,82.0,Harmful Effects,Any Alcohol Use,Overall,20-34
2015,2019,AZ,Arizona,ARDI,Acute,Suicide,Suicide,15.0,Harmful Effects,Any Alcohol Use,Overall,0-19
2015,2019,AZ,Arizona,ARDI,Acute,Suicide,Suicide,70.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,AZ,Arizona,ARDI,Acute,Suicide,Suicide,73.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,AZ,Arizona,ARDI,Acute,Suicide,Suicide,80.0,Harmful Effects,Any Alcohol Use,Overall,20-34
2015,2019,AZ,Arizona,ARDI,Acute,Suicide,Suicide,81.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,AZ,Arizona,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,22.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,AZ,Arizona,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,24.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,AZ,Arizona,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,45.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,AZ,Arizona,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,41.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,AZ,Arizona,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,47.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,AZ,Arizona,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,93.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,AZ,Arizona,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,185.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,AZ,Arizona,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,207.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,AZ,Arizona,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,369.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,AZ,Arizona,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic psychosis,12.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,AZ,Arizona,ARDI,Chronic,Cancer,"Cancer, breast (females only)",17.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,AZ,Arizona,ARDI,Chronic,Cancer,"Cancer, breast (females only)",38.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,AZ,Arizona,ARDI,Chronic,Cancer,"Cancer, colorectal",19.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,AZ,Arizona,ARDI,Chronic,Cancer,"Cancer, colorectal",53.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,AZ,Arizona,ARDI,Chronic,Cancer,"Cancer, esophageal",11.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,AZ,Arizona,ARDI,Chronic,Cancer,"Cancer, esophageal",29.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,AZ,Arizona,ARDI,Chronic,Cancer,"Cancer, liver",30.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,AZ,Arizona,ARDI,Chronic,Cancer,"Cancer, liver",51.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,AZ,Arizona,ARDI,Chronic,Cancer,"Cancer, oral cavity and pharyngeal",17.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,AZ,Arizona,ARDI,Chronic,Cancer,"Cancer, oral cavity and pharyngeal",35.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,AZ,Arizona,ARDI,Chronic,Cancer,"Cancer, prostate (males only)",16.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,AZ,Arizona,ARDI,Chronic,Heart Disease and Stroke,Atrial fibrillation,29.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,AZ,Arizona,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,16.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,AZ,Arizona,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,76.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,AZ,Arizona,ARDI,Chronic,Heart Disease and Stroke,Hypertension,12.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,AZ,Arizona,ARDI,Chronic,Heart Disease and Stroke,Hypertension,250.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,AZ,Arizona,ARDI,Chronic,Heart Disease and Stroke,Hypertension,48.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,AZ,Arizona,ARDI,Chronic,Heart Disease and Stroke,"Stroke, hemorrhagic",13.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,AZ,Arizona,ARDI,Chronic,Heart Disease and Stroke,"Stroke, hemorrhagic",49.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,AZ,Arizona,ARDI,Chronic,Heart Disease and Stroke,"Stroke, ischemic",11.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,AZ,Arizona,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",123.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,AZ,Arizona,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",19.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,AZ,Arizona,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",73.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,AR,Arkansas,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,12.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,AR,Arkansas,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),28.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,AR,Arkansas,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),32.0,Harmful Effects,Excessive Alcohol Use,Overall,20-34
2015,2019,AR,Arkansas,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),41.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,AR,Arkansas,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,12.0,Harmful Effects,Excessive Alcohol Use,Overall,0-19
2015,2019,AR,Arkansas,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,19.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,AR,Arkansas,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,38.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,AR,Arkansas,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,41.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,AR,Arkansas,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,54.0,Harmful Effects,Excessive Alcohol Use,Overall,20-34
2015,2019,AR,Arkansas,ARDI,Acute,Other Acute Causes,Fire injuries,11.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,AR,Arkansas,ARDI,Acute,Other Acute Causes,Homicide,11.0,Harmful Effects,Excessive Alcohol Use,Overall,0-19
2015,2019,AR,Arkansas,ARDI,Acute,Other Acute Causes,Homicide,30.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,AR,Arkansas,ARDI,Acute,Other Acute Causes,Homicide,45.0,Harmful Effects,Excessive Alcohol Use,Overall,20-34
2015,2019,AR,Arkansas,ARDI,Acute,Suicide,Suicide,25.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,AR,Arkansas,ARDI,Acute,Suicide,Suicide,34.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,AR,Arkansas,ARDI,Acute,Suicide,Suicide,35.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,AR,Arkansas,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,10.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,AR,Arkansas,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,16.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,AR,Arkansas,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,100.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,AR,Arkansas,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,42.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,AR,Arkansas,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,45.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,AR,Arkansas,ARDI,Chronic,Cancer,"Cancer, colorectal",14.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,AR,Arkansas,ARDI,Chronic,Cancer,"Cancer, liver",13.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,AR,Arkansas,ARDI,Chronic,Cancer,"Cancer, liver",21.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,AR,Arkansas,ARDI,Chronic,Cancer,"Cancer, oral cavity and pharyngeal",13.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,AR,Arkansas,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,21.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,AR,Arkansas,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,66.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,AR,Arkansas,ARDI,Chronic,Heart Disease and Stroke,Hypertension,104.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,AR,Arkansas,ARDI,Chronic,Heart Disease and Stroke,Hypertension,24.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,AR,Arkansas,ARDI,Chronic,Heart Disease and Stroke,"Stroke, hemorrhagic",15.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,AR,Arkansas,ARDI,Chronic,Heart Disease and Stroke,"Stroke, ischemic",13.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,AR,Arkansas,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",11.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,AR,Arkansas,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",46.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,AR,Arkansas,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",60.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,AR,Arkansas,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,12.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,AR,Arkansas,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),28.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,AR,Arkansas,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),32.0,Harmful Effects,Any Alcohol Use,Overall,20-34
2015,2019,AR,Arkansas,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),41.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,AR,Arkansas,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,12.0,Harmful Effects,Any Alcohol Use,Overall,0-19
2015,2019,AR,Arkansas,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,19.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,AR,Arkansas,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,38.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,AR,Arkansas,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,41.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,AR,Arkansas,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,54.0,Harmful Effects,Any Alcohol Use,Overall,20-34
2015,2019,AR,Arkansas,ARDI,Acute,Other Acute Causes,Fire injuries,11.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,AR,Arkansas,ARDI,Acute,Other Acute Causes,Homicide,11.0,Harmful Effects,Any Alcohol Use,Overall,0-19
2015,2019,AR,Arkansas,ARDI,Acute,Other Acute Causes,Homicide,30.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,AR,Arkansas,ARDI,Acute,Other Acute Causes,Homicide,45.0,Harmful Effects,Any Alcohol Use,Overall,20-34
2015,2019,AR,Arkansas,ARDI,Acute,Suicide,Suicide,25.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,AR,Arkansas,ARDI,Acute,Suicide,Suicide,34.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,AR,Arkansas,ARDI,Acute,Suicide,Suicide,35.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,AR,Arkansas,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,10.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,AR,Arkansas,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,16.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,AR,Arkansas,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,100.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,AR,Arkansas,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,42.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,AR,Arkansas,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,45.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,AR,Arkansas,ARDI,Chronic,Cancer,"Cancer, breast (females only)",14.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,AR,Arkansas,ARDI,Chronic,Cancer,"Cancer, colorectal",11.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,AR,Arkansas,ARDI,Chronic,Cancer,"Cancer, colorectal",23.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,AR,Arkansas,ARDI,Chronic,Cancer,"Cancer, esophageal",11.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,AR,Arkansas,ARDI,Chronic,Cancer,"Cancer, liver",14.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,AR,Arkansas,ARDI,Chronic,Cancer,"Cancer, liver",23.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,AR,Arkansas,ARDI,Chronic,Cancer,"Cancer, oral cavity and pharyngeal",13.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,AR,Arkansas,ARDI,Chronic,Cancer,"Cancer, oral cavity and pharyngeal",20.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,AR,Arkansas,ARDI,Chronic,Heart Disease and Stroke,Atrial fibrillation,11.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,AR,Arkansas,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,12.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,AR,Arkansas,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,38.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,AR,Arkansas,ARDI,Chronic,Heart Disease and Stroke,Hypertension,11.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,AR,Arkansas,ARDI,Chronic,Heart Disease and Stroke,Hypertension,112.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,AR,Arkansas,ARDI,Chronic,Heart Disease and Stroke,Hypertension,30.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,AR,Arkansas,ARDI,Chronic,Heart Disease and Stroke,"Stroke, hemorrhagic",27.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,AR,Arkansas,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",11.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,AR,Arkansas,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",46.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,AR,Arkansas,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",60.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,CA,California,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,119.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,CA,California,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,27.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,CA,California,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,99.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,CA,California,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),120.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,CA,California,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),21.0,Harmful Effects,Excessive Alcohol Use,Overall,0-19
2015,2019,CA,California,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),335.0,Harmful Effects,Excessive Alcohol Use,Overall,20-34
2015,2019,CA,California,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),386.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,CA,California,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),500.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,CA,California,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,126.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,CA,California,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,303.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,CA,California,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,305.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,CA,California,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,542.0,Harmful Effects,Excessive Alcohol Use,Overall,20-34
2015,2019,CA,California,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,92.0,Harmful Effects,Excessive Alcohol Use,Overall,0-19
2015,2019,CA,California,ARDI,Acute,Other Acute Causes,Aspiration,20.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,CA,California,ARDI,Acute,Other Acute Causes,Drowning,28.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,CA,California,ARDI,Acute,Other Acute Causes,Drowning,30.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,CA,California,ARDI,Acute,Other Acute Causes,Drowning,34.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,CA,California,ARDI,Acute,Other Acute Causes,Fall injuries,33.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,CA,California,ARDI,Acute,Other Acute Causes,Fall injuries,52.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,CA,California,ARDI,Acute,Other Acute Causes,Fall injuries,93.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,CA,California,ARDI,Acute,Other Acute Causes,Fire injuries,11.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,CA,California,ARDI,Acute,Other Acute Causes,Fire injuries,21.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,CA,California,ARDI,Acute,Other Acute Causes,Fire injuries,40.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,CA,California,ARDI,Acute,Other Acute Causes,Homicide,132.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,CA,California,ARDI,Acute,Other Acute Causes,Homicide,227.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,CA,California,ARDI,Acute,Other Acute Causes,Homicide,394.0,Harmful Effects,Excessive Alcohol Use,Overall,20-34
2015,2019,CA,California,ARDI,Acute,Other Acute Causes,Homicide,52.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,CA,California,ARDI,Acute,Other Acute Causes,Homicide,84.0,Harmful Effects,Excessive Alcohol Use,Overall,0-19
2015,2019,CA,California,ARDI,Acute,Suicide,Suicide,220.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,CA,California,ARDI,Acute,Suicide,Suicide,238.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,CA,California,ARDI,Acute,Suicide,Suicide,247.0,Harmful Effects,Excessive Alcohol Use,Overall,20-34
2015,2019,CA,California,ARDI,Acute,Suicide,Suicide,286.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,CA,California,ARDI,Acute,Suicide,Suicide,42.0,Harmful Effects,Excessive Alcohol Use,Overall,0-19
2015,2019,CA,California,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,151.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,CA,California,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,72.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,CA,California,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,76.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,CA,California,ARDI,Chronic,100% Alcohol-Attributable,Alcohol cardiomyopathy,18.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,CA,California,ARDI,Chronic,100% Alcohol-Attributable,Alcohol cardiomyopathy,19.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,CA,California,ARDI,Chronic,100% Alcohol-Attributable,Alcohol cardiomyopathy,38.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,CA,California,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,125.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,CA,California,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,233.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,CA,California,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,97.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,CA,California,ARDI,Chronic,100% Alcohol-Attributable,Alcohol-induced acute pancreatitis,11.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,CA,California,ARDI,Chronic,100% Alcohol-Attributable,Alcohol-induced acute pancreatitis,18.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,CA,California,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,1015.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,CA,California,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,1913.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,CA,California,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,780.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,CA,California,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic psychosis,24.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,CA,California,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic psychosis,42.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,CA,California,ARDI,Chronic,100% Alcohol-Attributable,Degeneration of nervous system due to alcohol,10.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,CA,California,ARDI,Chronic,Cancer,"Cancer, breast (females only)",112.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,CA,California,ARDI,Chronic,Cancer,"Cancer, breast (females only)",19.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,CA,California,ARDI,Chronic,Cancer,"Cancer, breast (females only)",55.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,CA,California,ARDI,Chronic,Cancer,"Cancer, colorectal",148.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
