,YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,ConditionType,Category,Cause_of_Death,Data_Value_Alt,Effect,ConsumptionPattern,Sex,AgeCategory,AgeGroup
184,2015,2019,US,United States,ARDI,Acute,Other Acute Causes,Other road vehicle crashes,145.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
185,2015,2019,US,United States,ARDI,Acute,Other Acute Causes,Other road vehicle crashes,183.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
186,2015,2019,US,United States,ARDI,Acute,Other Acute Causes,Other road vehicle crashes,3.0,Harmful Effects,Excessive Alcohol Use,Female,Under 21,Under 21
187,2015,2019,US,United States,ARDI,Acute,Other Acute Causes,Other road vehicle crashes,37.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
188,2015,2019,US,United States,ARDI,Acute,Other Acute Causes,Other road vehicle crashes,38.0,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall
189,2015,2019,US,United States,ARDI,Acute,Other Acute Causes,Other road vehicle crashes,40.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49
190,2015,2019,US,United States,ARDI,Acute,Other Acute Causes,Other road vehicle crashes,41.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,20-34
191,2015,2019,US,United States,ARDI,Acute,Other Acute Causes,Other road vehicle crashes,54.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
192,2015,2019,US,United States,ARDI,Acute,Other Acute Causes,Water transport,1.0,Harmful Effects,Excessive Alcohol Use,Female,Under 21,Under 21
193,2015,2019,US,United States,ARDI,Acute,Other Acute Causes,Water transport,10.0,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall
194,2015,2019,US,United States,ARDI,Acute,Other Acute Causes,Water transport,16.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
195,2015,2019,US,United States,ARDI,Acute,Other Acute Causes,Water transport,18.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,20-34
196,2015,2019,US,United States,ARDI,Acute,Other Acute Causes,Water transport,20.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49
197,2015,2019,US,United States,ARDI,Acute,Other Acute Causes,Water transport,23.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
198,2015,2019,US,United States,ARDI,Acute,Other Acute Causes,Water transport,3.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,0-19
199,2015,2019,US,United States,ARDI,Acute,Other Acute Causes,Water transport,4.0,Harmful Effects,Excessive Alcohol Use,Male,Under 21,Under 21
200,2015,2019,US,United States,ARDI,Acute,Other Acute Causes,Water transport,5.0,Harmful Effects,Excessive Alcohol Use,Overall,Under 21,Under 21
201,2015,2019,US,United States,ARDI,Acute,Other Acute Causes,Water transport,70.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
202,2015,2019,US,United States,ARDI,Acute,Other Acute Causes,Water transport,80.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
203,2015,2019,US,United States,ARDI,Acute,Suicide,Suicide,11013.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
204,2015,2019,US,United States,ARDI,Acute,Suicide,Suicide,158.0,Harmful Effects,Excessive Alcohol Use,Female,Under 21,Under 21
205,2015,2019,US,United States,ARDI,Acute,Suicide,Suicide,2061.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
206,2015,2019,US,United States,ARDI,Acute,Suicide,Suicide,2432.0,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall
207,2015,2019,US,United States,ARDI,Acute,Suicide,Suicide,2709.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49
208,2015,2019,US,United States,ARDI,Acute,Suicide,Suicide,2718.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,20-34
209,2015,2019,US,United States,ARDI,Acute,Suicide,Suicide,2983.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
210,2015,2019,US,United States,ARDI,Acute,Suicide,Suicide,542.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,0-19
211,2015,2019,US,United States,ARDI,Acute,Suicide,Suicide,560.0,Harmful Effects,Excessive Alcohol Use,Male,Under 21,Under 21
212,2015,2019,US,United States,ARDI,Acute,Suicide,Suicide,718.0,Harmful Effects,Excessive Alcohol Use,Overall,Under 21,Under 21
213,2015,2019,US,United States,ARDI,Acute,Suicide,Suicide,8581.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
214,2015,2019,US,United States,ARDI,Acute,Suicide,Suicide by and exposure to alcohol,0.0,Harmful Effects,Excessive Alcohol Use,Female,Under 21,Under 21
215,2015,2019,US,United States,ARDI,Acute,Suicide,Suicide by and exposure to alcohol,0.0,Harmful Effects,Excessive Alcohol Use,Male,Under 21,Under 21
216,2015,2019,US,United States,ARDI,Acute,Suicide,Suicide by and exposure to alcohol,0.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,0-19
217,2015,2019,US,United States,ARDI,Acute,Suicide,Suicide by and exposure to alcohol,1.0,Harmful Effects,Excessive Alcohol Use,Overall,Under 21,Under 21
218,2015,2019,US,United States,ARDI,Acute,Suicide,Suicide by and exposure to alcohol,11.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,20-34
219,2015,2019,US,United States,ARDI,Acute,Suicide,Suicide by and exposure to alcohol,12.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49
220,2015,2019,US,United States,ARDI,Acute,Suicide,Suicide by and exposure to alcohol,13.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
221,2015,2019,US,United States,ARDI,Acute,Suicide,Suicide by and exposure to alcohol,18.0,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall
222,2015,2019,US,United States,ARDI,Acute,Suicide,Suicide by and exposure to alcohol,23.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
223,2015,2019,US,United States,ARDI,Acute,Suicide,Suicide by and exposure to alcohol,41.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
224,2015,2019,US,United States,ARDI,Acute,Suicide,Suicide by and exposure to alcohol,5.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
225,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,0.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,0-19
226,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,1.0,Harmful Effects,Excessive Alcohol Use,Female,Under 21,Under 21
227,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,1.0,Harmful Effects,Excessive Alcohol Use,Male,Under 21,Under 21
228,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,190.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,20-34
229,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,1902.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
230,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,2.0,Harmful Effects,Excessive Alcohol Use,Overall,Under 21,Under 21
231,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,2842.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
232,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,3735.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
233,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,791.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49
234,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,852.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
235,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,893.0,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall
236,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol cardiomyopathy,0.0,Harmful Effects,Excessive Alcohol Use,Female,Under 21,Under 21
237,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol cardiomyopathy,0.0,Harmful Effects,Excessive Alcohol Use,Male,Under 21,Under 21
238,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol cardiomyopathy,0.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,0-19
239,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol cardiomyopathy,0.0,Harmful Effects,Excessive Alcohol Use,Overall,Under 21,Under 21
240,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol cardiomyopathy,103.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49
241,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol cardiomyopathy,168.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
242,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol cardiomyopathy,24.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,20-34
243,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol cardiomyopathy,264.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
244,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol cardiomyopathy,475.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
245,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol cardiomyopathy,559.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
246,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol cardiomyopathy,84.0,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall
247,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,0.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,0-19
248,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,1.0,Harmful Effects,Excessive Alcohol Use,Female,Under 21,Under 21
249,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,1.0,Harmful Effects,Excessive Alcohol Use,Male,Under 21,Under 21
250,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,1094.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49
251,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,1171.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
252,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,1255.0,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall
253,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,2.0,Harmful Effects,Excessive Alcohol Use,Overall,Under 21,Under 21
254,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,233.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,20-34
255,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,2758.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
256,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,4002.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
257,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,5257.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
258,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol polyneuropathy,0.0,Harmful Effects,Excessive Alcohol Use,Female,Under 21,Under 21
259,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol polyneuropathy,0.0,Harmful Effects,Excessive Alcohol Use,Male,Under 21,Under 21
260,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol polyneuropathy,0.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,0-19
261,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol polyneuropathy,0.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,20-34
262,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol polyneuropathy,0.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49
263,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol polyneuropathy,0.0,Harmful Effects,Excessive Alcohol Use,Overall,Under 21,Under 21
264,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol polyneuropathy,1.0,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall
265,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol polyneuropathy,3.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
266,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol polyneuropathy,4.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
267,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol polyneuropathy,6.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
268,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol polyneuropathy,7.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
269,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol-induced acute pancreatitis,0.0,Harmful Effects,Excessive Alcohol Use,Female,Under 21,Under 21
270,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol-induced acute pancreatitis,0.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,0-19
271,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol-induced acute pancreatitis,1.0,Harmful Effects,Excessive Alcohol Use,Male,Under 21,Under 21
272,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol-induced acute pancreatitis,1.0,Harmful Effects,Excessive Alcohol Use,Overall,Under 21,Under 21
273,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol-induced acute pancreatitis,106.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49
274,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol-induced acute pancreatitis,147.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
275,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol-induced acute pancreatitis,267.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
276,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol-induced acute pancreatitis,354.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
277,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol-induced acute pancreatitis,46.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,20-34
278,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol-induced acute pancreatitis,55.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
279,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol-induced acute pancreatitis,87.0,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall
280,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol-induced chronic pancreatitis,0.0,Harmful Effects,Excessive Alcohol Use,Female,Under 21,Under 21
281,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol-induced chronic pancreatitis,0.0,Harmful Effects,Excessive Alcohol Use,Male,Under 21,Under 21
282,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol-induced chronic pancreatitis,0.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,0-19
283,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol-induced chronic pancreatitis,0.0,Harmful Effects,Excessive Alcohol Use,Overall,Under 21,Under 21
284,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol-induced chronic pancreatitis,12.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49
285,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol-induced chronic pancreatitis,13.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
286,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol-induced chronic pancreatitis,14.0,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall
287,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol-induced chronic pancreatitis,31.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
288,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol-induced chronic pancreatitis,4.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,20-34
289,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol-induced chronic pancreatitis,46.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
290,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcohol-induced chronic pancreatitis,60.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
291,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic gastritis,0.0,Harmful Effects,Excessive Alcohol Use,Female,Under 21,Under 21
292,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic gastritis,0.0,Harmful Effects,Excessive Alcohol Use,Male,Under 21,Under 21
293,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic gastritis,0.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,0-19
294,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic gastritis,0.0,Harmful Effects,Excessive Alcohol Use,Overall,Under 21,Under 21
295,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic gastritis,1.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,20-34
296,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic gastritis,19.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
297,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic gastritis,27.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
298,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic gastritis,36.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
299,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic gastritis,7.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49
300,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic gastritis,8.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
301,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic gastritis,9.0,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall
302,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,0.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,0-19
303,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,1.0,Harmful Effects,Excessive Alcohol Use,Female,Under 21,Under 21
304,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,11709.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
305,2015,2019,US,United States,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,15614.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
